qKfz(Zufall);qLkw(Zufall);vPkw(Zufall);vLkw(Zufall);vgKfz(Zufall);b(Zufall);tNetto(Zufall);s(Zufall);qKfz(1);qLkw(1);vPkw(1);vLkw(1);vgKfz(1);b(1);tNetto(1);s(1)
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
0;57022,87011;198,8901944;89,66673788;4,085665456;43,10739463;220,1278726;142,8018433;0;57023;199;90;4;43;220;143
19674,30021;44006,6715;0;0;52,65449995;75,81102939;141,1772515;67,08322398;19674;44007;0;0;53;76;141;67
144,96292;223,4412671;134,2277291;65,6489761;125,0892666;39,24253059;168,7107456;16,31214331;145;223;134;66;125;39;169;16
